C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.401172	-0.128612	-1.549257	0.977219	-1.315354	-0.442284	0.087730	1.510239	-1.014073	1.278861	0.295154	-0.260479	-1.683991	0.859509	-1.434640	-0.580956	-0.036119	1.427576	-1.130845	1.159454	0.573851	0.364473	0.589360	0.569973	0.569973	0.585483	0.368350	0.748332	0.542832	0.651398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042439	0.271795	-4.689489	-0.057831	-0.378739	0.256027	-2.754759	-0.549995	9.608179	1.000000	0.000000	0.000000	0.000000	
0.419994	-0.109791	-1.530435	0.996041	-1.296532	-0.423462	0.106552	1.529061	-0.995252	1.297683	0.315843	-0.246848	-1.660394	0.881289	-1.412678	-0.560327	-0.023195	1.452658	-1.110913	1.181264	0.833634	0.579021	1.019748	0.907305	0.957710	0.822002	0.576436	0.965465	0.798738	0.899550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041546	0.264320	-4.683047	-0.172524	-0.383000	0.381195	-2.076830	0.954122	9.947742	1.000000	0.000000	0.000000	0.000000	
0.438815	-0.090969	-1.511613	1.014863	-1.277710	-0.404640	0.125374	1.547883	-0.976430	1.316504	0.315843	-0.246848	-1.660394	0.881289	-1.412678	-0.560327	-0.023195	1.452658	-1.110913	1.181264	0.833634	0.579021	1.019748	0.907305	0.957710	0.822002	0.576436	0.965465	0.798738	0.899550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040121	0.258186	-4.675655	-0.148378	-0.311627	0.349326	-1.828137	0.765211	8.159061	1.000000	0.000000	0.000000	0.000000	
0.457470	-0.072314	-1.492958	1.033518	-1.259056	-0.385985	0.144028	1.566537	-0.957775	1.335159	0.338592	-0.232369	-1.638947	0.900706	-1.392383	-0.539941	-0.007554	1.476377	-1.091193	1.201287	0.887918	0.611332	0.856899	0.756087	0.767719	0.810370	0.626841	0.802616	0.822002	0.736700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040121	0.258186	-4.675655	-0.148378	-0.311627	0.349326	-1.828137	0.765211	8.159061	1.000000	0.000000	0.000000	0.000000	
0.475792	-0.053992	-1.474636	1.051840	-1.240734	-0.367663	0.162350	1.584859	-0.939453	1.353481	0.363432	-0.213901	-1.610382	0.927757	-1.366150	-0.514253	0.011762	1.504942	-1.065778	1.227641	1.074031	0.801323	1.108928	1.170966	0.860776	0.988729	0.778059	0.988729	1.027503	0.938323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038936	0.253157	-4.667660	-0.219218	-0.225252	0.451858	-1.030643	0.035869	9.859264	1.000000	0.000000	0.000000	0.000000	
0.493619	-0.036166	-1.456810	1.069666	-1.222907	-0.349837	0.180177	1.602686	-0.921627	1.371307	0.363432	-0.213901	-1.610382	0.927757	-1.366150	-0.514253	0.011762	1.504942	-1.065778	1.227641	1.074031	0.801323	1.108928	1.170966	0.860776	0.988729	0.778059	0.988729	1.027503	0.938323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036296	0.250268	-4.656990	-0.286507	-0.089608	0.541961	-1.727703	-0.394562	8.783186	1.000000	0.000000	0.000000	0.000000	
0.510792	-0.018993	-1.439637	1.086839	-1.205734	-0.332664	0.197350	1.619859	-0.904454	1.388481	0.394663	-0.191394	-1.578818	0.959048	-1.335525	-0.483961	0.033895	1.536839	-1.035849	1.258054	1.201985	0.937031	1.252390	1.302796	1.062399	1.209739	0.934446	1.178720	1.198107	1.209739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033856	0.248492	-4.645731	-0.281714	0.031388	0.540630	-1.987157	-0.521300	9.572310	1.000000	0.000000	0.000000	0.000000	
0.527159	-0.002626	-1.423270	1.103206	-1.189367	-0.316297	0.213717	1.636226	-0.888087	1.404848	0.422986	-0.168786	-1.550858	0.986493	-1.308201	-0.455154	0.057392	1.565253	-1.008223	1.285196	0.996484	0.909889	1.058522	0.922814	0.926691	1.039135	0.937031	0.856899	0.996484	0.934446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033856	0.248492	-4.645731	-0.281714	0.031388	0.540630	-1.987157	-0.521300	9.572310	1.000000	0.000000	0.000000	0.000000	
0.542574	0.012790	-1.407854	1.118622	-1.173952	-0.300881	0.229133	1.651642	-0.872671	1.420263	0.422986	-0.168786	-1.550858	0.986493	-1.308201	-0.455154	0.057392	1.565253	-1.008223	1.285196	0.996484	0.909889	1.058522	0.922814	0.926691	1.039135	0.937031	0.856899	0.996484	0.934446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032150	0.249641	-4.634807	-0.181312	0.146525	0.541517	-1.670312	0.857275	8.699492	1.000000	0.000000	0.000000	0.000000	
0.556902	0.027118	-1.393526	1.132950	-1.159624	-0.286553	0.243461	1.665969	-0.858343	1.434591	0.452309	-0.142694	-1.519900	1.016785	-1.277576	-0.425134	0.083059	1.594727	-0.979143	1.314700	1.155456	0.996484	1.120560	1.271777	1.136069	1.151579	1.064984	1.043012	1.167088	1.120560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030259	0.252589	-4.622783	-0.272925	0.231658	0.598420	-1.712159	-0.499778	9.086880	1.000000	0.000000	0.000000	0.000000	
0.570014	0.040230	-1.380414	1.146062	-1.146511	-0.273441	0.256573	1.679082	-0.845231	1.447703	0.479571	-0.119521	-1.495969	1.040019	-1.253433	-0.400507	0.105485	1.618870	-0.954364	1.339297	0.969342	0.926691	0.876286	0.942201	0.849144	1.015871	0.983559	0.728945	1.019748	0.887918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029046	0.258007	-4.610838	-0.159031	0.271339	0.538765	-2.510848	0.944557	8.866881	1.000000	0.000000	0.000000	0.000000	
0.581795	0.052011	-1.368633	1.157843	-1.134731	-0.261660	0.268354	1.690862	-0.833450	1.459484	0.479571	-0.119521	-1.495969	1.040019	-1.253433	-0.400507	0.105485	1.618870	-0.954364	1.339297	0.969342	0.926691	0.876286	0.942201	0.849144	1.015871	0.983559	0.728945	1.019748	0.887918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029046	0.258007	-4.610838	-0.159031	0.271339	0.538765	-2.510848	0.944557	8.866881	1.000000	0.000000	0.000000	0.000000	
0.592140	0.062355	-1.358289	1.168187	-1.124386	-0.251316	0.278698	1.701207	-0.823106	1.469828	0.505834	-0.093339	-1.466495	1.068948	-1.224293	-0.371821	0.132889	1.646860	-0.926132	1.367772	1.011994	1.014578	1.074031	1.070154	1.062399	0.996484	1.027503	0.992607	1.074031	0.988729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028512	0.264047	-4.598566	-0.225343	0.316257	0.627537	-2.104330	-0.009565	10.112741	1.000000	0.000000	0.000000	0.000000	
0.600956	0.071172	-1.349472	1.177004	-1.115570	-0.242500	0.287514	1.710023	-0.814289	1.478645	0.531189	-0.070640	-1.445957	1.089092	-1.202482	-0.349011	0.154710	1.666671	-0.903807	1.390036	0.818125	0.939616	0.814248	0.728945	0.825880	0.829757	0.944786	0.736700	0.864653	0.790983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028542	0.271619	-4.585835	-0.115532	0.382570	0.559893	-2.445088	-0.365866	9.115576	1.000000	0.000000	0.000000	0.000000	
0.608166	0.078382	-1.342262	1.184214	-1.108360	-0.235289	0.294724	1.717233	-0.807079	1.485855	0.531189	-0.070640	-1.445957	1.089092	-1.202482	-0.349011	0.154710	1.666671	-0.903807	1.390036	0.818125	0.939616	0.814248	0.728945	0.825880	0.829757	0.944786	0.736700	0.864653	0.790983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029250	0.279313	-4.574491	-0.165600	0.412664	0.554744	-2.727260	-0.625321	10.094806	1.000000	0.000000	0.000000	0.000000	
0.613706	0.083921	-1.336723	1.189753	-1.102820	-0.229750	0.300000	1.722773	-0.801539	1.491395	0.552757	-0.047850	-1.423359	1.112356	-1.179127	-0.325777	0.177883	1.688239	-0.880543	1.412664	0.868531	0.974512	0.818125	0.949956	0.759964	0.922814	0.980974	0.907305	1.008116	0.837512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029250	0.279313	-4.574491	-0.165600	0.412664	0.554744	-2.727260	-0.625321	10.094806	1.000000	0.000000	0.000000	0.000000	
0.617526	0.087742	-1.332902	1.193574	-1.099000	-0.225929	0.300000	1.726593	-0.797719	1.495215	0.571901	-0.028191	-1.406365	1.130592	-1.159952	-0.306178	0.198885	1.704990	-0.861640	1.430870	0.736700	0.825880	0.562219	0.651398	0.666908	0.748332	0.825880	0.515690	0.752210	0.779351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029562	0.287417	-4.562382	-0.120504	0.451724	0.553058	-3.382472	-0.236737	9.457529	1.000000	0.000000	0.000000	0.000000	
0.619593	0.089809	-1.330835	1.195641	-1.096933	-0.223863	0.300000	1.728660	-0.795652	1.497282	0.571901	-0.028191	-1.406365	1.130592	-1.159952	-0.306178	0.198885	1.704990	-0.861640	1.430870	0.736700	0.825880	0.562219	0.651398	0.666908	0.748332	0.825880	0.515690	0.752210	0.779351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031115	0.295062	-4.551861	-0.055611	0.403343	0.476980	-3.291603	0.628908	9.153835	1.000000	0.000000	0.000000	0.000000	
0.619888	0.090104	-1.330540	1.195936	-1.096638	-0.223567	0.300000	1.728956	-0.795357	1.497577	0.588350	-0.008026	-1.389220	1.147434	-1.143110	-0.288366	0.218676	1.720378	-0.843193	1.448772	0.651398	0.811663	0.690172	0.775474	0.643643	0.744455	0.775474	0.538954	0.748332	0.593238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032383	0.301854	-4.541391	-0.099198	0.350612	0.485591	-3.461384	0.235541	9.243509	1.000000	0.000000	0.000000	0.000000	
0.618409	0.088625	-1.332019	1.194456	-1.098117	-0.225047	0.300000	1.727476	-0.796836	1.496098	0.602647	0.008695	-1.376679	1.160581	-1.128843	-0.274553	0.235488	1.731011	-0.829349	1.462494	0.585483	0.719898	0.395492	0.430388	0.573851	0.372227	0.634596	0.317944	0.484671	0.507935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032383	0.301854	-4.541391	-0.099198	0.350612	0.485591	-3.461384	0.235541	9.243509	1.000000	0.000000	0.000000	0.000000	
0.615168	0.085384	-1.335260	1.191216	-1.101357	-0.228287	0.300000	1.724236	-0.800077	1.492857	0.602647	0.008695	-1.376679	1.160581	-1.128843	-0.274553	0.235488	1.731011	-0.829349	1.462494	0.585483	0.719898	0.395492	0.430388	0.573851	0.372227	0.634596	0.317944	0.484671	0.507935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034364	0.309955	-4.527826	-0.050462	0.238138	0.382083	-3.761490	0.438801	9.336769	1.000000	0.000000	0.000000	0.000000	
0.610195	0.080411	-1.340233	1.186243	-1.106330	-0.233260	0.296754	1.719263	-0.805050	1.487884	0.613189	0.023154	-1.367834	1.169698	-1.119210	-0.265072	0.248534	1.738281	-0.819747	1.471582	0.383860	0.600992	0.383860	0.317944	0.403246	0.399369	0.555756	0.306312	0.399369	0.376105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034364	0.309955	-4.527826	-0.050462	0.238138	0.382083	-3.761490	0.438801	9.336769	1.000000	0.000000	0.000000	0.000000	
0.603534	0.073750	-1.346894	1.179582	-1.112992	-0.239921	0.290093	1.712602	-0.811711	1.481223	0.620126	0.034493	-1.362533	1.175424	-1.111909	-0.257802	0.259096	1.742855	-0.813325	1.477489	0.248152	0.484671	0.236520	0.236520	0.352841	0.379982	0.425218	0.189991	0.376105	0.329576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035535	0.313098	-4.520218	-0.062802	0.142531	0.332282	-3.869098	0.610973	9.357095	1.000000	0.000000	0.000000	0.000000	
0.595244	0.065460	-1.355185	1.171291	-1.121282	-0.248212	0.281802	1.704311	-0.820001	1.472933	0.620126	0.034493	-1.362533	1.175424	-1.111909	-0.257802	0.259096	1.742855	-0.813325	1.477489	0.248152	0.484671	0.236520	0.236520	0.352841	0.379982	0.425218	0.189991	0.376105	0.329576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036316	0.314013	-4.514252	-0.048776	0.011414	0.251943	-3.879858	0.241520	9.586658	1.000000	0.000000	0.000000	0.000000	
0.585398	0.055613	-1.365031	1.161445	-1.131128	-0.258058	0.271956	1.694465	-0.829848	1.463087	0.622973	0.042743	-1.361473	1.177544	-1.108577	-0.254318	0.267891	1.743128	-0.809841	1.481154	0.007755	0.342501	0.038774	0.038774	0.139585	0.124076	0.333454	0.050406	0.120198	0.255906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036856	0.312886	-4.509917	-0.046912	-0.087389	0.183589	-3.729208	0.714994	9.682310	1.000000	0.000000	0.000000	0.000000	
0.574083	0.044299	-1.376345	1.150131	-1.142442	-0.269372	0.260642	1.683151	-0.841162	1.451772	0.623034	0.048397	-1.362684	1.177574	-1.108426	-0.253864	0.273979	1.741674	-0.809235	1.482093	0.062038	0.179651	-0.031019	0.058161	0.027142	0.007755	0.258491	-0.065915	0.038774	0.042651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036856	0.312886	-4.509917	-0.046912	-0.087389	0.183589	-3.729208	0.714994	9.682310	1.000000	0.000000	0.000000	0.000000	
0.561401	0.031617	-1.389027	1.137449	-1.155124	-0.282054	0.247960	1.670469	-0.853844	1.439090	0.623034	0.048397	-1.362684	1.177574	-1.108426	-0.253864	0.273979	1.741674	-0.809235	1.482093	0.062038	0.179651	-0.031019	0.058161	0.027142	0.007755	0.258491	-0.065915	0.038774	0.042651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036329	0.310118	-4.506791	-0.095559	-0.158584	0.138581	-3.412363	-0.035869	9.867634	1.000000	0.000000	0.000000	0.000000	
0.547464	0.017680	-1.402964	1.123512	-1.169062	-0.295991	0.234023	1.656531	-0.867781	1.425153	0.620277	0.049680	-1.369197	1.173697	-1.111758	-0.256317	0.276292	1.735888	-0.812537	1.479731	-0.124076	0.068500	-0.279171	-0.127953	-0.038774	-0.019387	0.064623	-0.182236	-0.155095	-0.050406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035759	0.306310	-4.505149	-0.032264	-0.189122	0.058953	-3.633556	0.508148	9.446768	1.000000	0.000000	0.000000	0.000000	
0.532395	0.002611	-1.418033	1.108443	-1.184131	-0.311060	0.218954	1.641463	-0.882850	1.410084	0.620277	0.049680	-1.369197	1.173697	-1.111758	-0.256317	0.276292	1.735888	-0.812537	1.479731	-0.124076	0.068500	-0.279171	-0.127953	-0.038774	-0.019387	0.064623	-0.182236	-0.155095	-0.050406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034916	0.301193	-4.504833	-0.068927	-0.265554	0.010306	-3.552253	0.539235	9.634483	1.000000	0.000000	0.000000	0.000000	
0.516329	-0.013456	-1.434100	1.092376	-1.200197	-0.327127	0.202887	1.625396	-0.898916	1.394018	0.614643	0.049336	-1.378800	1.168154	-1.117725	-0.261104	0.276150	1.727709	-0.818686	1.473460	-0.158972	0.003877	-0.325699	-0.201623	-0.217133	-0.131831	-0.007755	-0.290803	-0.252029	-0.209378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034916	0.301193	-4.504833	-0.068927	-0.265554	0.010306	-3.552253	0.539235	9.634483	1.000000	0.000000	0.000000	0.000000	
0.499407	-0.030377	-1.451021	1.075455	-1.217119	-0.344048	0.185966	1.608474	-0.915838	1.377096	0.603435	0.045227	-1.394885	1.156128	-1.130872	-0.272281	0.272051	1.713078	-0.831106	1.461161	-0.480794	-0.143463	-0.655276	-0.488549	-0.426511	-0.480794	-0.195161	-0.643643	-0.391614	-0.317944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032875	0.294792	-4.505760	-0.059961	-0.314912	-0.067548	-3.308342	1.064121	8.742535	1.000000	0.000000	0.000000	0.000000	
0.481780	-0.048004	-1.468648	1.057828	-1.234746	-0.361675	0.168339	1.590848	-0.933465	1.359469	0.603435	0.045227	-1.394885	1.156128	-1.130872	-0.272281	0.272051	1.713078	-0.831106	1.461161	-0.480794	-0.143463	-0.655276	-0.488549	-0.426511	-0.480794	-0.195161	-0.643643	-0.391614	-0.317944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031536	0.287732	-4.508775	0.010879	-0.378117	-0.171677	-2.790628	0.104021	9.590245	1.000000	0.000000	0.000000	0.000000	
0.463605	-0.066179	-1.486823	1.039653	-1.252921	-0.379850	0.150164	1.572673	-0.951640	1.341294	0.585502	0.036674	-1.417301	1.138982	-1.149471	-0.290517	0.262448	1.692843	-0.849402	1.444259	-0.701804	-0.351548	-0.895672	-0.732823	-0.721191	-0.651398	-0.403246	-0.585483	-0.736700	-0.694049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031277	0.280714	-4.513086	0.008038	-0.413360	-0.200528	-2.445088	0.157825	8.748512	1.000000	0.000000	0.000000	0.000000	
0.445043	-0.084741	-1.505385	1.021091	-1.271483	-0.398412	0.131601	1.554110	-0.970202	1.322732	0.567388	0.026335	-1.438414	1.121686	-1.167404	-0.308238	0.251715	1.673123	-0.866457	1.426568	-0.659153	-0.422633	-0.771597	-0.639766	-0.562219	-0.616502	-0.443313	-0.678540	-0.647521	-0.593238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031277	0.280714	-4.513086	0.008038	-0.413360	-0.200528	-2.445088	0.157825	8.748512	1.000000	0.000000	0.000000	0.000000	
0.426258	-0.103526	-1.524170	1.002306	-1.290268	-0.417197	0.112817	1.535326	-0.988987	1.303947	0.567388	0.026335	-1.438414	1.121686	-1.167404	-0.308238	0.251715	1.673123	-0.866457	1.426568	-0.659153	-0.422633	-0.771597	-0.639766	-0.562219	-0.616502	-0.443313	-0.678540	-0.647521	-0.593238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029716	0.273071	-4.517401	-0.006964	-0.419396	-0.218194	-2.239438	-0.518909	9.383399	1.000000	0.000000	0.000000	0.000000	
0.407418	-0.122366	-1.543010	0.983465	-1.309108	-0.436038	0.093976	1.516485	-1.007827	1.285107	0.544669	0.010896	-1.465556	1.099724	-1.190154	-0.330533	0.237255	1.648011	-0.889963	1.402486	-0.868531	-0.626841	-1.054645	-0.953833	-0.868531	-0.860776	-0.637181	-0.872408	-0.818125	-0.860776	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029285	0.266114	-4.523350	0.062633	-0.360008	-0.307143	-2.385306	0.355106	9.690679	1.000000	0.000000	0.000000	0.000000	
0.388689	-0.141095	-1.561739	0.964737	-1.327837	-0.454766	0.075248	1.497756	-1.026556	1.266378	0.521011	-0.006158	-1.491213	1.077338	-1.213872	-0.354675	0.220261	1.623323	-0.912591	1.379949	-0.802616	-0.647521	-0.864653	-0.818125	-0.744455	-0.798738	-0.659153	-0.849144	-0.802616	-0.732823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028145	0.259795	-4.529969	-0.001105	-0.277184	-0.302616	-2.117482	-0.266628	9.904699	1.000000	0.000000	0.000000	0.000000	
0.370238	-0.159546	-1.580190	0.946286	-1.346288	-0.473217	0.056797	1.479306	-1.045007	1.247927	0.521011	-0.006158	-1.491213	1.077338	-1.213872	-0.354675	0.220261	1.623323	-0.912591	1.379949	-0.802616	-0.647521	-0.864653	-0.818125	-0.744455	-0.798738	-0.659153	-0.849144	-0.802616	-0.732823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028145	0.259795	-4.529969	-0.001105	-0.277184	-0.302616	-2.117482	-0.266628	9.904699	1.000000	0.000000	0.000000	0.000000	
0.352229	-0.177556	-1.598200	0.928276	-1.364297	-0.491227	0.038787	1.461296	-1.063017	1.229918	0.495202	-0.025878	-1.520718	1.052014	-1.241014	-0.381090	0.199814	1.595242	-0.938158	1.353655	-0.988729	-0.796153	-1.128315	-1.139947	-1.058522	-0.915059	-0.846559	-1.070154	-0.969342	-0.942201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027330	0.252328	-4.541745	0.102492	-0.268573	-0.414469	-2.284872	-0.138694	8.249929	1.000000	0.000000	0.000000	0.000000	
0.334821	-0.194964	-1.615608	0.910868	-1.381705	-0.508635	0.021379	1.443888	-1.080425	1.212510	0.469999	-0.045972	-1.546011	1.026357	-1.266489	-0.407656	0.177822	1.568434	-0.964785	1.327332	-1.043012	-0.854314	-0.860776	-0.810370	-0.841389	-0.872408	-0.816833	-0.864653	-0.930569	-0.926691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027330	0.252328	-4.541745	0.102492	-0.268573	-0.414469	-2.284872	-0.138694	8.249929	1.000000	0.000000	0.000000	0.000000	
0.318169	-0.211616	-1.632260	0.894216	-1.398357	-0.525287	0.004727	1.427236	-1.097077	1.195858	0.469999	-0.045972	-1.546011	1.026357	-1.266489	-0.407656	0.177822	1.568434	-0.964785	1.327332	-1.043012	-0.854314	-0.860776	-0.810370	-0.841389	-0.872408	-0.816833	-0.864653	-0.930569	-0.926691	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026518	0.250208	-4.550176	0.039996	-0.067060	-0.416688	-1.400097	-0.118369	9.408507	1.000000	0.000000	0.000000	0.000000	
0.302420	-0.227364	-1.648008	0.878468	-1.414106	-0.541035	-0.011021	1.411488	-1.112825	1.180109	0.440373	-0.072255	-1.579120	0.995520	-1.297660	-0.438069	0.152620	1.537354	-0.995955	1.296010	-1.136069	-0.943493	-1.008116	-0.988729	-0.965465	-0.946078	-0.895673	-1.074031	-0.957710	-0.864653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026337	0.250575	-4.559342	0.132941	0.049497	-0.460275	-2.380523	0.741298	8.428081	1.000000	0.000000	0.000000	0.000000	
0.287716	-0.242069	-1.662713	0.863763	-1.428810	-0.555740	-0.025726	1.396783	-1.127530	1.165405	0.440373	-0.072255	-1.579120	0.995520	-1.297660	-0.438069	0.152620	1.537354	-0.995955	1.296010	-1.136069	-0.943493	-1.008116	-0.988729	-0.965465	-0.946078	-0.895673	-1.074031	-0.957710	-0.864653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026210	0.251995	-4.568133	0.085181	0.162504	-0.399644	-2.287263	1.208794	9.586658	1.000000	0.000000	0.000000	0.000000	
0.274185	-0.255599	-1.676243	0.850233	-1.442341	-0.569270	-0.039257	1.383252	-1.141060	1.151874	0.411596	-0.095792	-1.604111	0.970862	-1.322408	-0.464908	0.129063	1.513090	-1.021340	1.270141	-0.759964	-0.838804	-0.790983	-0.825880	-0.833634	-0.860776	-0.836219	-0.732823	-0.802616	-0.752210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025750	0.255614	-4.576399	0.136758	0.175021	-0.422991	-1.810202	-0.659994	8.657644	1.000000	0.000000	0.000000	0.000000	
0.261949	-0.267836	-1.688480	0.837996	-1.454577	-0.581507	-0.051493	1.371016	-1.153297	1.139637	0.384424	-0.121106	-1.632131	0.943054	-1.351610	-0.492564	0.103890	1.484889	-1.046997	1.243968	-0.980975	-0.964173	-0.876286	-1.000361	-0.887918	-0.899550	-0.964173	-1.062399	-0.992607	-0.860776	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025750	0.255614	-4.576399	0.136758	0.175021	-0.422991	-1.810202	-0.659994	8.657644	1.000000	0.000000	0.000000	0.000000	
0.251115	-0.278669	-1.699314	0.827162	-1.465411	-0.592341	-0.062327	1.360182	-1.164130	1.128804	0.384424	-0.121106	-1.632131	0.943054	-1.351610	-0.492564	0.103890	1.484889	-1.046997	1.243968	-0.980975	-0.964173	-0.876286	-1.000361	-0.887918	-0.899550	-0.964173	-1.062399	-0.992607	-0.860776	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026663	0.260022	-4.585923	0.186293	0.184520	-0.474123	-1.890310	-1.865202	9.225574	1.000000	0.000000	0.000000	0.000000	
0.241780	-0.288004	-1.708648	0.817828	-1.474746	-0.601675	-0.071661	1.350847	-1.173465	1.119469	0.356313	-0.146037	-1.658213	0.916821	-1.377964	-0.519736	0.079767	1.457414	-1.073866	1.216493	-1.043012	-1.006824	-0.946078	-1.128315	-1.054645	-1.050767	-0.986144	-1.046890	-1.124437	-1.011994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028475	0.266234	-4.594929	0.240532	0.306493	-0.419706	-2.573022	0.373040	9.101227	1.000000	0.000000	0.000000	0.000000	
0.234027	-0.295757	-1.716401	0.810075	-1.482499	-0.609428	-0.079414	1.343094	-1.181218	1.111716	0.332686	-0.167897	-1.678811	0.894860	-1.400107	-0.542698	0.058058	1.435210	-1.095555	1.194350	-0.957710	-0.878870	-0.732823	-0.856899	-0.934446	-0.895672	-0.893088	-0.802616	-0.895672	-0.833634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028475	0.266234	-4.594929	0.240532	0.306493	-0.419706	-2.573022	0.373040	9.101227	1.000000	0.000000	0.000000	0.000000	
